dbscan-minpts;dbscan-eps;kmedoids-shareOfClusters;generalOverlap;avgClusterOverlap
2;0,75;0,2;0,5447761194029851;0,5523076923076923
2;0,77;0,2;0,5447761194029851;0,5523076923076923
2;0,79;0,2;0,5447761194029851;0,5523076923076923
2;0,81;0,2;0,5447761194029851;0,5523076923076923
2;0,8300000000000001;0,2;0,5447761194029851;0,5523076923076923
2;0,8500000000000001;0,2;0,5447761194029851;0,5523076923076923
2;0,8700000000000001;0,2;0,5447761194029851;0,5523076923076923
2;0,8900000000000001;0,2;0,5447761194029851;0,5523076923076923
2;0,9100000000000001;0,2;0,5447761194029851;0,5523076923076923
2;0,9300000000000002;0,2;0,5447761194029851;0,5523076923076923
2;0,9500000000000002;0,2;0,5447761194029851;0,5523076923076923
2;0,9700000000000002;0,2;0,5447761194029851;0,5523076923076923
2;0,9900000000000002;0,2;0,5447761194029851;0,5523076923076923
3;0,75;0,2;0,5447761194029851;0,5523076923076923
3;0,77;0,2;0,5447761194029851;0,5523076923076923
3;0,79;0,2;0,5447761194029851;0,5523076923076923
3;0,81;0,2;0,5447761194029851;0,5523076923076923
3;0,8300000000000001;0,2;0,5447761194029851;0,5523076923076923
3;0,8500000000000001;0,2;0,5447761194029851;0,5523076923076923
3;0,8700000000000001;0,2;0,5447761194029851;0,5523076923076923
3;0,8900000000000001;0,2;0,5447761194029851;0,5523076923076923
3;0,9100000000000001;0,2;0,5447761194029851;0,5523076923076923
3;0,9300000000000002;0,2;0,5447761194029851;0,5523076923076923
3;0,9500000000000002;0,2;0,5447761194029851;0,5523076923076923
3;0,9700000000000002;0,2;0,5447761194029851;0,5523076923076923
3;0,9900000000000002;0,2;0,5447761194029851;0,5523076923076923
4;0,75;0,2;0,5447761194029851;0,5523076923076923
4;0,77;0,2;0,5447761194029851;0,5523076923076923
4;0,79;0,2;0,5447761194029851;0,5523076923076923
4;0,81;0,2;0,5447761194029851;0,5523076923076923
4;0,8300000000000001;0,2;0,5447761194029851;0,5523076923076923
4;0,8500000000000001;0,2;0,5447761194029851;0,5523076923076923
4;0,8700000000000001;0,2;0,5447761194029851;0,5523076923076923
4;0,8900000000000001;0,2;0,5447761194029851;0,5523076923076923
4;0,9100000000000001;0,2;0,5447761194029851;0,5523076923076923
4;0,9300000000000002;0,2;0,5447761194029851;0,5523076923076923
4;0,9500000000000002;0,2;0,5447761194029851;0,5523076923076923
4;0,9700000000000002;0,2;0,5447761194029851;0,5523076923076923
4;0,9900000000000002;0,2;0,5447761194029851;0,5523076923076923
5;0,75;0,2;0,5447761194029851;0,5523076923076923
5;0,77;0,2;0,5447761194029851;0,5523076923076923
5;0,79;0,2;0,5447761194029851;0,5523076923076923
5;0,81;0,2;0,5447761194029851;0,5523076923076923
5;0,8300000000000001;0,2;0,5447761194029851;0,5523076923076923
5;0,8500000000000001;0,2;0,5447761194029851;0,5523076923076923
5;0,8700000000000001;0,2;0,5447761194029851;0,5523076923076923
5;0,8900000000000001;0,2;0,5447761194029851;0,5523076923076923
5;0,9100000000000001;0,2;0,5447761194029851;0,5523076923076923
5;0,9300000000000002;0,2;0,5447761194029851;0,5523076923076923
5;0,9500000000000002;0,2;0,5447761194029851;0,5523076923076923
5;0,9700000000000002;0,2;0,5447761194029851;0,5523076923076923
5;0,9900000000000002;0,2;0,5447761194029851;0,5523076923076923
2;0,75;0,30000000000000004;0,5447761194029851;0,5523076923076923
2;0,77;0,30000000000000004;0,5447761194029851;0,5523076923076923
2;0,79;0,30000000000000004;0,5447761194029851;0,5523076923076923
2;0,81;0,30000000000000004;0,5447761194029851;0,5523076923076923
2;0,8300000000000001;0,30000000000000004;0,5447761194029851;0,5523076923076923
2;0,8500000000000001;0,30000000000000004;0,5447761194029851;0,5523076923076923
2;0,8700000000000001;0,30000000000000004;0,5447761194029851;0,5523076923076923
2;0,8900000000000001;0,30000000000000004;0,5447761194029851;0,5523076923076923
2;0,9100000000000001;0,30000000000000004;0,5447761194029851;0,5523076923076923
2;0,9300000000000002;0,30000000000000004;0,5447761194029851;0,5523076923076923
2;0,9500000000000002;0,30000000000000004;0,5447761194029851;0,5523076923076923
2;0,9700000000000002;0,30000000000000004;0,5447761194029851;0,5523076923076923
2;0,9900000000000002;0,30000000000000004;0,5447761194029851;0,5523076923076923
3;0,75;0,30000000000000004;0,5447761194029851;0,5523076923076923
3;0,77;0,30000000000000004;0,5447761194029851;0,5523076923076923
3;0,79;0,30000000000000004;0,5447761194029851;0,5523076923076923
3;0,81;0,30000000000000004;0,5447761194029851;0,5523076923076923
3;0,8300000000000001;0,30000000000000004;0,5447761194029851;0,5523076923076923
3;0,8500000000000001;0,30000000000000004;0,5447761194029851;0,5523076923076923
3;0,8700000000000001;0,30000000000000004;0,5447761194029851;0,5523076923076923
3;0,8900000000000001;0,30000000000000004;0,5447761194029851;0,5523076923076923
3;0,9100000000000001;0,30000000000000004;0,5447761194029851;0,5523076923076923
3;0,9300000000000002;0,30000000000000004;0,5447761194029851;0,5523076923076923
3;0,9500000000000002;0,30000000000000004;0,5447761194029851;0,5523076923076923
3;0,9700000000000002;0,30000000000000004;0,5447761194029851;0,5523076923076923
3;0,9900000000000002;0,30000000000000004;0,5447761194029851;0,5523076923076923
4;0,75;0,30000000000000004;0,5447761194029851;0,5523076923076923
4;0,77;0,30000000000000004;0,5447761194029851;0,5523076923076923
4;0,79;0,30000000000000004;0,5447761194029851;0,5523076923076923
4;0,81;0,30000000000000004;0,5447761194029851;0,5523076923076923
4;0,8300000000000001;0,30000000000000004;0,5447761194029851;0,5523076923076923
4;0,8500000000000001;0,30000000000000004;0,5447761194029851;0,5523076923076923
4;0,8700000000000001;0,30000000000000004;0,5447761194029851;0,5523076923076923
4;0,8900000000000001;0,30000000000000004;0,5447761194029851;0,5523076923076923
4;0,9100000000000001;0,30000000000000004;0,5447761194029851;0,5523076923076923
4;0,9300000000000002;0,30000000000000004;0,5447761194029851;0,5523076923076923
4;0,9500000000000002;0,30000000000000004;0,5447761194029851;0,5523076923076923
4;0,9700000000000002;0,30000000000000004;0,5447761194029851;0,5523076923076923
4;0,9900000000000002;0,30000000000000004;0,5447761194029851;0,5523076923076923
5;0,75;0,30000000000000004;0,5447761194029851;0,5523076923076923
5;0,77;0,30000000000000004;0,5447761194029851;0,5523076923076923
5;0,79;0,30000000000000004;0,5447761194029851;0,5523076923076923
5;0,81;0,30000000000000004;0,5447761194029851;0,5523076923076923
5;0,8300000000000001;0,30000000000000004;0,5447761194029851;0,5523076923076923
5;0,8500000000000001;0,30000000000000004;0,5447761194029851;0,5523076923076923
5;0,8700000000000001;0,30000000000000004;0,5447761194029851;0,5523076923076923
5;0,8900000000000001;0,30000000000000004;0,5447761194029851;0,5523076923076923
5;0,9100000000000001;0,30000000000000004;0,5447761194029851;0,5523076923076923
5;0,9300000000000002;0,30000000000000004;0,5447761194029851;0,5523076923076923
5;0,9500000000000002;0,30000000000000004;0,5447761194029851;0,5523076923076923
5;0,9700000000000002;0,30000000000000004;0,5447761194029851;0,5523076923076923
5;0,9900000000000002;0,30000000000000004;0,5447761194029851;0,5523076923076923
2;0,75;0,4;0,5447761194029851;0,5523076923076923
2;0,77;0,4;0,5447761194029851;0,5523076923076923
2;0,79;0,4;0,5447761194029851;0,5523076923076923
2;0,81;0,4;0,5447761194029851;0,5523076923076923
2;0,8300000000000001;0,4;0,5447761194029851;0,5523076923076923
2;0,8500000000000001;0,4;0,5447761194029851;0,5523076923076923
2;0,8700000000000001;0,4;0,5447761194029851;0,5523076923076923
2;0,8900000000000001;0,4;0,5447761194029851;0,5523076923076923
2;0,9100000000000001;0,4;0,5447761194029851;0,5523076923076923
2;0,9300000000000002;0,4;0,5447761194029851;0,5523076923076923
2;0,9500000000000002;0,4;0,5447761194029851;0,5523076923076923
2;0,9700000000000002;0,4;0,5447761194029851;0,5523076923076923
2;0,9900000000000002;0,4;0,5447761194029851;0,5523076923076923
3;0,75;0,4;0,5447761194029851;0,5523076923076923
3;0,77;0,4;0,5447761194029851;0,5523076923076923
3;0,79;0,4;0,5447761194029851;0,5523076923076923
3;0,81;0,4;0,5447761194029851;0,5523076923076923
3;0,8300000000000001;0,4;0,5447761194029851;0,5523076923076923
3;0,8500000000000001;0,4;0,5447761194029851;0,5523076923076923
3;0,8700000000000001;0,4;0,5447761194029851;0,5523076923076923
3;0,8900000000000001;0,4;0,5447761194029851;0,5523076923076923
3;0,9100000000000001;0,4;0,5447761194029851;0,5523076923076923
3;0,9300000000000002;0,4;0,5447761194029851;0,5523076923076923
3;0,9500000000000002;0,4;0,5447761194029851;0,5523076923076923
3;0,9700000000000002;0,4;0,5447761194029851;0,5523076923076923
3;0,9900000000000002;0,4;0,5447761194029851;0,5523076923076923
4;0,75;0,4;0,5447761194029851;0,5523076923076923
4;0,77;0,4;0,5447761194029851;0,5523076923076923
4;0,79;0,4;0,5447761194029851;0,5523076923076923
4;0,81;0,4;0,5447761194029851;0,5523076923076923
4;0,8300000000000001;0,4;0,5447761194029851;0,5523076923076923
4;0,8500000000000001;0,4;0,5447761194029851;0,5523076923076923
4;0,8700000000000001;0,4;0,5447761194029851;0,5523076923076923
4;0,8900000000000001;0,4;0,5447761194029851;0,5523076923076923
4;0,9100000000000001;0,4;0,5447761194029851;0,5523076923076923
4;0,9300000000000002;0,4;0,5447761194029851;0,5523076923076923
4;0,9500000000000002;0,4;0,5447761194029851;0,5523076923076923
4;0,9700000000000002;0,4;0,5447761194029851;0,5523076923076923
4;0,9900000000000002;0,4;0,5447761194029851;0,5523076923076923
5;0,75;0,4;0,5447761194029851;0,5523076923076923
5;0,77;0,4;0,5447761194029851;0,5523076923076923
5;0,79;0,4;0,5447761194029851;0,5523076923076923
5;0,81;0,4;0,5447761194029851;0,5523076923076923
5;0,8300000000000001;0,4;0,5447761194029851;0,5523076923076923
5;0,8500000000000001;0,4;0,5447761194029851;0,5523076923076923
5;0,8700000000000001;0,4;0,5447761194029851;0,5523076923076923
5;0,8900000000000001;0,4;0,5447761194029851;0,5523076923076923
5;0,9100000000000001;0,4;0,5447761194029851;0,5523076923076923
5;0,9300000000000002;0,4;0,5447761194029851;0,5523076923076923
5;0,9500000000000002;0,4;0,5447761194029851;0,5523076923076923
5;0,9700000000000002;0,4;0,5447761194029851;0,5523076923076923
5;0,9900000000000002;0,4;0,5447761194029851;0,5523076923076923
2;0,75;0,5;0,5447761194029851;0,5523076923076923
2;0,77;0,5;0,5447761194029851;0,5523076923076923
2;0,79;0,5;0,5447761194029851;0,5523076923076923
2;0,81;0,5;0,5447761194029851;0,5523076923076923
2;0,8300000000000001;0,5;0,5447761194029851;0,5523076923076923
2;0,8500000000000001;0,5;0,5447761194029851;0,5523076923076923
2;0,8700000000000001;0,5;0,5447761194029851;0,5523076923076923
2;0,8900000000000001;0,5;0,5447761194029851;0,5523076923076923
2;0,9100000000000001;0,5;0,5447761194029851;0,5523076923076923
2;0,9300000000000002;0,5;0,5447761194029851;0,5523076923076923
2;0,9500000000000002;0,5;0,5447761194029851;0,5523076923076923
2;0,9700000000000002;0,5;0,5447761194029851;0,5523076923076923
2;0,9900000000000002;0,5;0,5447761194029851;0,5523076923076923
3;0,75;0,5;0,5447761194029851;0,5523076923076923
3;0,77;0,5;0,5447761194029851;0,5523076923076923
3;0,79;0,5;0,5447761194029851;0,5523076923076923
3;0,81;0,5;0,5447761194029851;0,5523076923076923
3;0,8300000000000001;0,5;0,5447761194029851;0,5523076923076923
3;0,8500000000000001;0,5;0,5447761194029851;0,5523076923076923
3;0,8700000000000001;0,5;0,5447761194029851;0,5523076923076923
3;0,8900000000000001;0,5;0,5447761194029851;0,5523076923076923
3;0,9100000000000001;0,5;0,5447761194029851;0,5523076923076923
3;0,9300000000000002;0,5;0,5447761194029851;0,5523076923076923
3;0,9500000000000002;0,5;0,5447761194029851;0,5523076923076923
3;0,9700000000000002;0,5;0,5447761194029851;0,5523076923076923
3;0,9900000000000002;0,5;0,5447761194029851;0,5523076923076923
4;0,75;0,5;0,5447761194029851;0,5523076923076923
4;0,77;0,5;0,5447761194029851;0,5523076923076923
4;0,79;0,5;0,5447761194029851;0,5523076923076923
4;0,81;0,5;0,5447761194029851;0,5523076923076923
4;0,8300000000000001;0,5;0,5447761194029851;0,5523076923076923
4;0,8500000000000001;0,5;0,5447761194029851;0,5523076923076923
4;0,8700000000000001;0,5;0,5447761194029851;0,5523076923076923
4;0,8900000000000001;0,5;0,5447761194029851;0,5523076923076923
4;0,9100000000000001;0,5;0,5447761194029851;0,5523076923076923
4;0,9300000000000002;0,5;0,5447761194029851;0,5523076923076923
4;0,9500000000000002;0,5;0,5447761194029851;0,5523076923076923
4;0,9700000000000002;0,5;0,5447761194029851;0,5523076923076923
4;0,9900000000000002;0,5;0,5447761194029851;0,5523076923076923
5;0,75;0,5;0,5447761194029851;0,5523076923076923
5;0,77;0,5;0,5447761194029851;0,5523076923076923
5;0,79;0,5;0,5447761194029851;0,5523076923076923
5;0,81;0,5;0,5447761194029851;0,5523076923076923
5;0,8300000000000001;0,5;0,5447761194029851;0,5523076923076923
5;0,8500000000000001;0,5;0,5447761194029851;0,5523076923076923
5;0,8700000000000001;0,5;0,5447761194029851;0,5523076923076923
5;0,8900000000000001;0,5;0,5447761194029851;0,5523076923076923
5;0,9100000000000001;0,5;0,5447761194029851;0,5523076923076923
5;0,9300000000000002;0,5;0,5447761194029851;0,5523076923076923
5;0,9500000000000002;0,5;0,5447761194029851;0,5523076923076923
5;0,9700000000000002;0,5;0,5447761194029851;0,5523076923076923
